x,y,IDENTIFIER,MONTHLY_MEAN_DISCHARGE,STATION_NUMBER,STATION_NAME,MONTHLY_MEAN_LEVEL,DATE,PROV_TERR_STATE_LOC
-123.53949737548828,52.06975173950195,08MA001.2005-07,231.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2005-07,BC
-123.53949737548828,52.06975173950195,08MA001.2005-08,205.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2005-08,BC
-123.53949737548828,52.06975173950195,08MA001.2005-09,113.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2005-09,BC
-123.53949737548828,52.06975173950195,08MA001.2005-10,65.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2005-10,BC
-123.53949737548828,52.06975173950195,08MA001.2005-11,44.09999847412109,08MA001,CHILKO RIVER NEAR REDSTONE,,2005-11,BC
-123.53949737548828,52.06975173950195,08MA001.2005-12,32.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2005-12,BC
-123.53949737548828,52.06975173950195,08MA001.2006-01,33.29999923706055,08MA001,CHILKO RIVER NEAR REDSTONE,,2006-01,BC
-123.53949737548828,52.06975173950195,08MA001.2006-02,24.299999237060547,08MA001,CHILKO RIVER NEAR REDSTONE,,2006-02,BC
-123.53949737548828,52.06975173950195,08MA001.2006-03,18.399999618530277,08MA001,CHILKO RIVER NEAR REDSTONE,,2006-03,BC
-123.53949737548828,52.06975173950195,08MA001.2006-04,14.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2006-04,BC
-123.53949737548828,52.06975173950195,08MA001.2006-05,66.0999984741211,08MA001,CHILKO RIVER NEAR REDSTONE,,2006-05,BC
-123.53949737548828,52.06975173950195,08MA001.2006-06,227.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2006-06,BC
-123.53949737548828,52.06975173950195,08MA001.2006-07,245.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2006-07,BC
-123.53949737548828,52.06975173950195,08MA001.2006-08,164.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2006-08,BC
-123.53949737548828,52.06975173950195,08MA001.2006-09,102.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2006-09,BC
-123.53949737548828,52.06975173950195,08MA001.2006-10,51.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2006-10,BC
-123.53949737548828,52.06975173950195,08MA001.2006-11,34.20000076293945,08MA001,CHILKO RIVER NEAR REDSTONE,,2006-11,BC
-123.53949737548828,52.06975173950195,08MA001.2006-12,24.5,08MA001,CHILKO RIVER NEAR REDSTONE,,2006-12,BC
-123.53949737548828,52.06975173950195,08MA001.2007-01,20.899999618530277,08MA001,CHILKO RIVER NEAR REDSTONE,,2007-01,BC
-123.53949737548828,52.06975173950195,08MA001.2007-02,17.700000762939453,08MA001,CHILKO RIVER NEAR REDSTONE,,2007-02,BC
-123.53949737548828,52.06975173950195,08MA001.2007-03,14.600000381469728,08MA001,CHILKO RIVER NEAR REDSTONE,,2007-03,BC
-123.53949737548828,52.06975173950195,08MA001.2007-04,20.399999618530277,08MA001,CHILKO RIVER NEAR REDSTONE,,2007-04,BC
-123.53949737548828,52.06975173950195,08MA001.2007-05,49.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2007-05,BC
-123.53949737548828,52.06975173950195,08MA001.2007-06,231.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2007-06,BC
-123.53949737548828,52.06975173950195,08MA001.2007-07,331.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2007-07,BC
-123.53949737548828,52.06975173950195,08MA001.2007-08,203.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2007-08,BC
-123.53949737548828,52.06975173950195,08MA001.2007-09,116.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2007-09,BC
-123.53949737548828,52.06975173950195,08MA001.2007-10,73.19999694824219,08MA001,CHILKO RIVER NEAR REDSTONE,,2007-10,BC
-123.53949737548828,52.06975173950195,08MA001.2007-11,58.400001525878906,08MA001,CHILKO RIVER NEAR REDSTONE,,2007-11,BC
-123.53949737548828,52.06975173950195,08MA001.2007-12,26.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2007-12,BC
-123.53949737548828,52.06975173950195,08MA001.2008-01,16.399999618530273,08MA001,CHILKO RIVER NEAR REDSTONE,,2008-01,BC
-123.53949737548828,52.06975173950195,08MA001.2008-02,14.399999618530272,08MA001,CHILKO RIVER NEAR REDSTONE,,2008-02,BC
-123.53949737548828,52.06975173950195,08MA001.2008-03,12.300000190734863,08MA001,CHILKO RIVER NEAR REDSTONE,,2008-03,BC
-123.53949737548828,52.06975173950195,08MA001.2008-04,12.199999809265137,08MA001,CHILKO RIVER NEAR REDSTONE,,2008-04,BC
-123.53949737548828,52.06975173950195,08MA001.2008-05,74.9000015258789,08MA001,CHILKO RIVER NEAR REDSTONE,,2008-05,BC
-123.53949737548828,52.06975173950195,08MA001.2008-06,169.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2008-06,BC
-123.53949737548828,52.06975173950195,08MA001.2008-07,226.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2008-07,BC
-123.53949737548828,52.06975173950195,08MA001.2008-08,174.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2008-08,BC
-123.53949737548828,52.06975173950195,08MA001.2008-09,104.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2008-09,BC
-123.53949737548828,52.06975173950195,08MA001.2008-10,55.900001525878906,08MA001,CHILKO RIVER NEAR REDSTONE,,2008-10,BC
-123.53949737548828,52.06975173950195,08MA001.2008-11,31.600000381469727,08MA001,CHILKO RIVER NEAR REDSTONE,,2008-11,BC
-123.53949737548828,52.06975173950195,08MA001.2008-12,19.399999618530277,08MA001,CHILKO RIVER NEAR REDSTONE,,2008-12,BC
-123.53949737548828,52.06975173950195,08MA001.2009-01,16.200000762939453,08MA001,CHILKO RIVER NEAR REDSTONE,,2009-01,BC
-123.53949737548828,52.06975173950195,08MA001.2009-02,11.300000190734863,08MA001,CHILKO RIVER NEAR REDSTONE,,2009-02,BC
-123.53949737548828,52.06975173950195,08MA001.2009-03,9.600000381469728,08MA001,CHILKO RIVER NEAR REDSTONE,,2009-03,BC
-123.53949737548828,52.06975173950195,08MA001.2009-04,10.5,08MA001,CHILKO RIVER NEAR REDSTONE,,2009-04,BC
-123.53949737548828,52.06975173950195,08MA001.2009-05,24.100000381469727,08MA001,CHILKO RIVER NEAR REDSTONE,,2009-05,BC
-123.53949737548828,52.06975173950195,08MA001.2009-06,147.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2009-06,BC
-123.53949737548828,52.06975173950195,08MA001.2009-07,181.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2009-07,BC
-123.53949737548828,52.06975173950195,08MA001.2009-08,204.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2009-08,BC
-123.53949737548828,52.06975173950195,08MA001.2009-09,150.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2009-09,BC
-123.53949737548828,52.06975173950195,08MA001.2009-10,62.5,08MA001,CHILKO RIVER NEAR REDSTONE,,2009-10,BC
-123.53949737548828,52.06975173950195,08MA001.2009-11,44.400001525878906,08MA001,CHILKO RIVER NEAR REDSTONE,,2009-11,BC
-123.53949737548828,52.06975173950195,08MA001.2009-12,31.899999618530277,08MA001,CHILKO RIVER NEAR REDSTONE,,2009-12,BC
-123.53949737548828,52.06975173950195,08MA001.2010-01,26.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2010-01,BC
-123.53949737548828,52.06975173950195,08MA001.2010-02,22.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2010-02,BC
-123.53949737548828,52.06975173950195,08MA001.2010-03,17.600000381469727,08MA001,CHILKO RIVER NEAR REDSTONE,,2010-03,BC
-123.53949737548828,52.06975173950195,08MA001.2010-04,18.799999237060547,08MA001,CHILKO RIVER NEAR REDSTONE,,2010-04,BC
-123.53949737548828,52.06975173950195,08MA001.2010-05,59.59999847412109,08MA001,CHILKO RIVER NEAR REDSTONE,,2010-05,BC
-123.53949737548828,52.06975173950195,08MA001.2010-06,231.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2010-06,BC
-123.53949737548828,52.06975173950195,08MA001.2010-07,296.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2010-07,BC
-123.53949737548828,52.06975173950195,08MA001.2010-08,243.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2010-08,BC
-123.53949737548828,52.06975173950195,08MA001.2010-09,117.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2010-09,BC
-123.53949737548828,52.06975173950195,08MA001.2010-10,111.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2010-10,BC
-123.53949737548828,52.06975173950195,08MA001.2010-11,46.09999847412109,08MA001,CHILKO RIVER NEAR REDSTONE,,2010-11,BC
-123.53949737548828,52.06975173950195,08MA001.2010-12,22.600000381469727,08MA001,CHILKO RIVER NEAR REDSTONE,,2010-12,BC
-123.53949737548828,52.06975173950195,08MA001.2011-01,17.600000381469727,08MA001,CHILKO RIVER NEAR REDSTONE,0.8149999976158142,2011-01,BC
-123.53949737548828,52.06975173950195,08MA001.2011-02,15.0,08MA001,CHILKO RIVER NEAR REDSTONE,0.7239999771118164,2011-02,BC
-123.53949737548828,52.06975173950195,08MA001.2011-03,14.399999618530272,08MA001,CHILKO RIVER NEAR REDSTONE,0.912999987602234,2011-03,BC
-123.53949737548828,52.06975173950195,08MA001.2011-04,16.200000762939453,08MA001,CHILKO RIVER NEAR REDSTONE,0.5090000033378601,2011-04,BC
-123.53949737548828,52.06975173950195,08MA001.2011-05,37.0,08MA001,CHILKO RIVER NEAR REDSTONE,0.7580000162124634,2011-05,BC
-123.53949737548828,52.06975173950195,08MA001.2011-06,256.0,08MA001,CHILKO RIVER NEAR REDSTONE,2.0859999656677246,2011-06,BC
-123.53949737548828,52.06975173950195,08MA001.2011-07,278.0,08MA001,CHILKO RIVER NEAR REDSTONE,2.178999900817871,2011-07,BC
-123.53949737548828,52.06975173950195,08MA001.2011-08,224.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.972000002861023,2011-08,BC
-123.53949737548828,52.06975173950195,08MA001.2011-09,155.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.6660000085830688,2011-09,BC
-123.53949737548828,52.06975173950195,08MA001.2011-10,83.0999984741211,08MA001,CHILKO RIVER NEAR REDSTONE,1.2369999885559082,2011-10,BC
-123.53949737548828,52.06975173950195,08MA001.2011-11,35.29999923706055,08MA001,CHILKO RIVER NEAR REDSTONE,0.8349999785423279,2011-11,BC
-123.53949737548828,52.06975173950195,08MA001.2011-12,26.0,08MA001,CHILKO RIVER NEAR REDSTONE,0.7409999966621399,2011-12,BC
-123.53949737548828,52.06975173950195,08MA001.2012-01,18.200000762939453,08MA001,CHILKO RIVER NEAR REDSTONE,,2012-01,BC
-123.53949737548828,52.06975173950195,08MA001.2012-02,14.5,08MA001,CHILKO RIVER NEAR REDSTONE,,2012-02,BC
-123.53949737548828,52.06975173950195,08MA001.2012-03,13.699999809265137,08MA001,CHILKO RIVER NEAR REDSTONE,,2012-03,BC
-123.53949737548828,52.06975173950195,08MA001.2012-04,18.5,08MA001,CHILKO RIVER NEAR REDSTONE,0.5590000152587891,2012-04,BC
-123.53949737548828,52.06975173950195,08MA001.2012-05,55.20000076293945,08MA001,CHILKO RIVER NEAR REDSTONE,0.9769999980926514,2012-05,BC
-123.53949737548828,52.06975173950195,08MA001.2012-06,202.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.8730000257492063,2012-06,BC
-123.53949737548828,52.06975173950195,08MA001.2012-07,336.0,08MA001,CHILKO RIVER NEAR REDSTONE,2.400000095367432,2012-07,BC
-123.53949737548828,52.06975173950195,08MA001.2012-08,251.0,08MA001,CHILKO RIVER NEAR REDSTONE,2.1010000705718994,2012-08,BC
-123.53949737548828,52.06975173950195,08MA001.2012-09,109.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.4229999780654907,2012-09,BC
-123.53949737548828,52.06975173950195,08MA001.2012-10,68.0999984741211,08MA001,CHILKO RIVER NEAR REDSTONE,1.1080000400543213,2012-10,BC
-123.53949737548828,52.06975173950195,08MA001.2012-11,39.79999923706055,08MA001,CHILKO RIVER NEAR REDSTONE,0.8349999785423279,2012-11,BC
-123.53949737548828,52.06975173950195,08MA001.2012-12,22.100000381469727,08MA001,CHILKO RIVER NEAR REDSTONE,0.6949999928474426,2012-12,BC
-123.53949737548828,52.06975173950195,08MA001.2013-01,15.300000190734863,08MA001,CHILKO RIVER NEAR REDSTONE,,2013-01,BC
-123.53949737548828,52.06975173950195,08MA001.2013-02,10.399999618530272,08MA001,CHILKO RIVER NEAR REDSTONE,0.7310000061988831,2013-02,BC
-123.53949737548828,52.06975173950195,08MA001.2013-03,10.899999618530272,08MA001,CHILKO RIVER NEAR REDSTONE,0.4449999928474426,2013-03,BC
-123.53949737548828,52.06975173950195,08MA001.2013-04,15.600000381469728,08MA001,CHILKO RIVER NEAR REDSTONE,0.4900000095367432,2013-04,BC
-123.53949737548828,52.06975173950195,08MA001.2013-05,90.5999984741211,08MA001,CHILKO RIVER NEAR REDSTONE,1.2300000190734863,2013-05,BC
-123.53949737548828,52.06975173950195,08MA001.2013-06,195.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.8600000143051147,2013-06,BC
-123.53949737548828,52.06975173950195,08MA001.2013-07,249.0,08MA001,CHILKO RIVER NEAR REDSTONE,2.101999998092652,2013-07,BC
-123.53949737548828,52.06975173950195,08MA001.2013-08,207.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.9429999589920044,2013-08,BC
-123.53949737548828,52.06975173950195,08MA001.2013-09,146.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.6440000534057615,2013-09,BC
-123.53949737548828,52.06975173950195,08MA001.2013-10,57.70000076293945,08MA001,CHILKO RIVER NEAR REDSTONE,1.0149999856948853,2013-10,BC
-123.53949737548828,52.06975173950195,08MA001.2013-11,31.700000762939453,08MA001,CHILKO RIVER NEAR REDSTONE,0.7350000143051147,2013-11,BC
-123.53949737548828,52.06975173950195,08MA001.2013-12,18.799999237060547,08MA001,CHILKO RIVER NEAR REDSTONE,0.6930000185966492,2013-12,BC
-123.53949737548828,52.06975173950195,08MA001.2014-01,15.600000381469728,08MA001,CHILKO RIVER NEAR REDSTONE,,2014-01,BC
-123.53949737548828,52.06975173950195,08MA001.2014-02,13.399999618530272,08MA001,CHILKO RIVER NEAR REDSTONE,,2014-02,BC
-123.53949737548828,52.06975173950195,08MA001.2014-03,11.5,08MA001,CHILKO RIVER NEAR REDSTONE,,2014-03,BC
-123.53949737548828,52.06975173950195,08MA001.2014-04,12.300000190734863,08MA001,CHILKO RIVER NEAR REDSTONE,0.4309999942779541,2014-04,BC
-123.53949737548828,52.06975173950195,08MA001.2014-05,63.59999847412109,08MA001,CHILKO RIVER NEAR REDSTONE,0.99099999666214,2014-05,BC
-123.53949737548828,52.06975173950195,08MA001.2014-06,137.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.600000023841858,2014-06,BC
-123.53949737548828,52.06975173950195,08MA001.2014-07,210.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.9539999961853027,2014-07,BC
-123.53949737548828,52.06975173950195,08MA001.2014-08,211.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.965000033378601,2014-08,BC
-123.53949737548828,52.06975173950195,08MA001.2014-09,117.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.47599995136261,2014-09,BC
-123.53949737548828,52.06975173950195,08MA001.2014-10,84.80000305175781,08MA001,CHILKO RIVER NEAR REDSTONE,1.2489999532699585,2014-10,BC
-123.53949737548828,52.06975173950195,08MA001.2014-11,52.400001525878906,08MA001,CHILKO RIVER NEAR REDSTONE,,2014-11,BC
-123.53949737548828,52.06975173950195,08MA001.2014-12,41.70000076293945,08MA001,CHILKO RIVER NEAR REDSTONE,,2014-12,BC
-123.53949737548828,52.06975173950195,08MA001.2015-01,29.0,08MA001,CHILKO RIVER NEAR REDSTONE,0.7580000162124634,2015-01,BC
-123.53949737548828,52.06975173950195,08MA001.2015-02,34.0,08MA001,CHILKO RIVER NEAR REDSTONE,0.7929999828338623,2015-02,BC
-123.53949737548828,52.06975173950195,08MA001.2015-03,33.5,08MA001,CHILKO RIVER NEAR REDSTONE,0.7519999742507935,2015-03,BC
-123.53949737548828,52.06975173950195,08MA001.2015-04,38.59999847412109,08MA001,CHILKO RIVER NEAR REDSTONE,0.8119999766349792,2015-04,BC
-123.53949737548828,52.06975173950195,08MA001.2015-05,127.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.4550000429153442,2015-05,BC
-123.53949737548828,52.06975173950195,08MA001.2015-06,253.0,08MA001,CHILKO RIVER NEAR REDSTONE,2.186000108718872,2015-06,BC
-123.53949737548828,52.06975173950195,08MA001.2015-07,240.0,08MA001,CHILKO RIVER NEAR REDSTONE,2.127000093460083,2015-07,BC
-123.53949737548828,52.06975173950195,08MA001.2015-08,173.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.807999968528748,2015-08,BC
-123.53949737548828,52.06975173950195,08MA001.2015-09,121.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.5,2015-09,BC
-123.53949737548828,52.06975173950195,08MA001.2015-10,103.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.3769999742507937,2015-10,BC
-123.53949737548828,52.06975173950195,08MA001.2015-11,52.5,08MA001,CHILKO RIVER NEAR REDSTONE,,2015-11,BC
-123.53949737548828,52.06975173950195,08MA001.2015-12,32.20000076293945,08MA001,CHILKO RIVER NEAR REDSTONE,,2015-12,BC
-123.53949737548828,52.06975173950195,08MA001.2016-01,24.700000762939453,08MA001,CHILKO RIVER NEAR REDSTONE,0.7419999837875366,2016-01,BC
-123.53949737548828,52.06975173950195,08MA001.2016-02,21.799999237060547,08MA001,CHILKO RIVER NEAR REDSTONE,0.6840000152587891,2016-02,BC
-123.53949737548828,52.06975173950195,08MA001.2016-03,20.5,08MA001,CHILKO RIVER NEAR REDSTONE,0.5950000286102295,2016-03,BC
-123.53949737548828,52.06975173950195,08MA001.2016-04,52.400001525878906,08MA001,CHILKO RIVER NEAR REDSTONE,0.9269999861717224,2016-04,BC
-123.53949737548828,52.06975173950195,08MA001.2016-05,132.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.569000005722046,2016-05,BC
-123.53949737548828,52.06975173950195,08MA001.2016-06,187.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.8730000257492063,2016-06,BC
-123.53949737548828,52.06975173950195,08MA001.2016-07,225.0,08MA001,CHILKO RIVER NEAR REDSTONE,2.059000015258789,2016-07,BC
-123.53949737548828,52.06975173950195,08MA001.2016-08,207.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.9789999723434448,2016-08,BC
-123.53949737548828,52.06975173950195,08MA001.2016-09,115.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.4550000429153442,2016-09,BC
-123.53949737548828,52.06975173950195,08MA001.2016-10,57.09999847412109,08MA001,CHILKO RIVER NEAR REDSTONE,1.0049999952316284,2016-10,BC
-123.53949737548828,52.06975173950195,08MA001.2016-11,79.4000015258789,08MA001,CHILKO RIVER NEAR REDSTONE,1.187000036239624,2016-11,BC
-123.53949737548828,52.06975173950195,08MA001.2016-12,38.79999923706055,08MA001,CHILKO RIVER NEAR REDSTONE,0.915000021457672,2016-12,BC
-123.53949737548828,52.06975173950195,08MA001.2017-01,23.899999618530277,08MA001,CHILKO RIVER NEAR REDSTONE,0.9300000071525574,2017-01,BC
-123.53949737548828,52.06975173950195,08MA001.2017-02,20.100000381469727,08MA001,CHILKO RIVER NEAR REDSTONE,0.9020000100135804,2017-02,BC
-123.53949737548828,52.06975173950195,08MA001.2017-03,17.899999618530273,08MA001,CHILKO RIVER NEAR REDSTONE,0.6620000004768372,2017-03,BC
-123.53949737548828,52.06975173950195,08MA001.2017-04,18.0,08MA001,CHILKO RIVER NEAR REDSTONE,0.5360000133514404,2017-04,BC
-123.53949737548828,52.06975173950195,08MA001.2017-05,63.400001525878906,08MA001,CHILKO RIVER NEAR REDSTONE,1.0169999599456787,2017-05,BC
-123.53949737548828,52.06975173950195,08MA001.2017-06,192.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.902999997138977,2017-06,BC
-123.53949737548828,52.06975173950195,08MA001.2017-07,208.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.9780000448226929,2017-07,BC
-123.53949737548828,52.06975173950195,08MA001.2017-08,185.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.86899995803833,2017-08,BC
-123.53949737548828,52.06975173950195,08MA001.2017-09,136.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.5750000476837158,2017-09,BC
-123.53949737548828,52.06975173950195,08MA001.2017-10,66.0999984741211,08MA001,CHILKO RIVER NEAR REDSTONE,1.0920000076293943,2017-10,BC
-123.53949737548828,52.06975173950195,08MA001.2017-11,55.0,08MA001,CHILKO RIVER NEAR REDSTONE,0.9900000095367432,2017-11,BC
-123.53949737548828,52.06975173950195,08MA001.2017-12,42.5,08MA001,CHILKO RIVER NEAR REDSTONE,0.915000021457672,2017-12,BC
-123.53949737548828,52.06975173950195,08MA001.2018-01,25.399999618530277,08MA001,CHILKO RIVER NEAR REDSTONE,0.8149999976158142,2018-01,BC
-123.53949737548828,52.06975173950195,08MA001.2018-02,19.100000381469727,08MA001,CHILKO RIVER NEAR REDSTONE,0.7799999713897705,2018-02,BC
-123.53949737548828,52.06975173950195,08MA001.2018-03,16.799999237060547,08MA001,CHILKO RIVER NEAR REDSTONE,0.6079999804496765,2018-03,BC
-123.53949737548828,52.06975173950195,08MA001.2018-04,19.100000381469727,08MA001,CHILKO RIVER NEAR REDSTONE,0.5339999794960022,2018-04,BC
-123.53949737548828,52.06975173950195,08MA001.2018-05,168.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.7330000400543213,2018-05,BC
-123.53949737548828,52.06975173950195,08MA001.2018-06,185.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.8519999980926516,2018-06,BC
-123.53949737548828,52.06975173950195,08MA001.2018-07,211.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.995000004768372,2018-07,BC
-123.53949737548828,52.06975173950195,08MA001.2018-08,187.0,08MA001,CHILKO RIVER NEAR REDSTONE,,2018-08,BC
-123.53949737548828,52.06975173950195,08MA001.2018-09,85.4000015258789,08MA001,CHILKO RIVER NEAR REDSTONE,,2018-09,BC
-123.53949737548828,52.06975173950195,08MA001.2018-10,58.5,08MA001,CHILKO RIVER NEAR REDSTONE,,2018-10,BC
-123.53949737548828,52.06975173950195,08MA001.2018-11,45.0,08MA001,CHILKO RIVER NEAR REDSTONE,0.8840000033378601,2018-11,BC
-123.53949737548828,52.06975173950195,08MA001.2018-12,30.700000762939453,08MA001,CHILKO RIVER NEAR REDSTONE,0.7559999823570251,2018-12,BC
-123.53949737548828,52.06975173950195,08MA001.2019-01,24.399999618530277,08MA001,CHILKO RIVER NEAR REDSTONE,0.7179999947547913,2019-01,BC
-123.53949737548828,52.06975173950195,08MA001.2019-02,13.100000381469728,08MA001,CHILKO RIVER NEAR REDSTONE,0.7549999952316284,2019-02,BC
-123.53949737548828,52.06975173950195,08MA001.2019-03,16.200000762939453,08MA001,CHILKO RIVER NEAR REDSTONE,0.6850000023841858,2019-03,BC
-123.53949737548828,52.06975173950195,08MA001.2019-04,22.0,08MA001,CHILKO RIVER NEAR REDSTONE,0.5849999785423279,2019-04,BC
-123.53949737548828,52.06975173950195,08MA001.2019-05,103.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.2990000247955322,2019-05,BC
-123.53949737548828,52.06975173950195,08MA001.2019-06,213.0,08MA001,CHILKO RIVER NEAR REDSTONE,2.005000114440918,2019-06,BC
-123.53949737548828,52.06975173950195,08MA001.2019-07,258.0,08MA001,CHILKO RIVER NEAR REDSTONE,2.191999912261963,2019-07,BC
-123.53949737548828,52.06975173950195,08MA001.2019-08,189.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.8860000371932983,2019-08,BC
-123.53949737548828,52.06975173950195,08MA001.2019-09,123.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.5049999952316284,2019-09,BC
-123.53949737548828,52.06975173950195,08MA001.2019-10,61.70000076293945,08MA001,CHILKO RIVER NEAR REDSTONE,1.0509999990463257,2019-10,BC
-123.53949737548828,52.06975173950195,08MA001.2019-11,45.900001525878906,08MA001,CHILKO RIVER NEAR REDSTONE,0.8960000276565552,2019-11,BC
-123.53949737548828,52.06975173950195,08MA001.2019-12,25.899999618530277,08MA001,CHILKO RIVER NEAR REDSTONE,0.7789999842643738,2019-12,BC
-123.53949737548828,52.06975173950195,08MA001.2020-01,18.799999237060547,08MA001,CHILKO RIVER NEAR REDSTONE,0.8360000252723694,2020-01,BC
-123.53949737548828,52.06975173950195,08MA001.2020-02,17.899999618530273,08MA001,CHILKO RIVER NEAR REDSTONE,0.7960000038146973,2020-02,BC
-123.53949737548828,52.06975173950195,08MA001.2020-03,15.899999618530272,08MA001,CHILKO RIVER NEAR REDSTONE,0.6579999923706055,2020-03,BC
-123.53949737548828,52.06975173950195,08MA001.2020-04,23.5,08MA001,CHILKO RIVER NEAR REDSTONE,0.621999979019165,2020-04,BC
-123.53949737548828,52.06975173950195,08MA001.2020-05,75.69999694824219,08MA001,CHILKO RIVER NEAR REDSTONE,1.1729999780654907,2020-05,BC
-123.53949737548828,52.06975173950195,08MA001.2020-06,160.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.7480000257492063,2020-06,BC
-123.53949737548828,52.06975173950195,08MA001.2020-07,212.0,08MA001,CHILKO RIVER NEAR REDSTONE,2.039999961853028,2020-07,BC
-123.53949737548828,52.06975173950195,08MA001.2020-08,180.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.8739999532699585,2020-08,BC
-123.53949737548828,52.06975173950195,08MA001.2020-09,131.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.5989999771118164,2020-09,BC
-123.53949737548828,52.06975173950195,08MA001.2020-10,96.5,08MA001,CHILKO RIVER NEAR REDSTONE,1.368000030517578,2020-10,BC
-123.53949737548828,52.06975173950195,08MA001.2020-11,64.80000305175781,08MA001,CHILKO RIVER NEAR REDSTONE,1.116000056266785,2020-11,BC
-123.53949737548828,52.06975173950195,08MA001.2020-12,34.29999923706055,08MA001,CHILKO RIVER NEAR REDSTONE,0.8629999756813049,2020-12,BC
-123.53949737548828,52.06975173950195,08MA001.2021-01,21.700000762939453,08MA001,CHILKO RIVER NEAR REDSTONE,0.7609999775886536,2021-01,BC
-123.53949737548828,52.06975173950195,08MA001.2021-02,14.899999618530272,08MA001,CHILKO RIVER NEAR REDSTONE,0.7680000066757202,2021-02,BC
-123.53949737548828,52.06975173950195,08MA001.2021-03,13.100000381469728,08MA001,CHILKO RIVER NEAR REDSTONE,0.6200000047683716,2021-03,BC
-123.53949737548828,52.06975173950195,08MA001.2021-04,19.700000762939453,08MA001,CHILKO RIVER NEAR REDSTONE,0.6079999804496765,2021-04,BC
-123.53949737548828,52.06975173950195,08MA001.2021-05,86.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.2669999599456787,2021-05,BC
-123.53949737548828,52.06975173950195,08MA001.2021-06,217.0,08MA001,CHILKO RIVER NEAR REDSTONE,2.0369999408721924,2021-06,BC
-123.53949737548828,52.06975173950195,08MA001.2021-07,284.0,08MA001,CHILKO RIVER NEAR REDSTONE,2.3310000896453857,2021-07,BC
-123.53949737548828,52.06975173950195,08MA001.2021-08,190.0,08MA001,CHILKO RIVER NEAR REDSTONE,1.9270000457763672,2021-08,BC
